algorithm,app,bw_level,ipath_0,ipath_1,node_count,power_cap,runtime,thread_count,avg_runtime,perf_variation
rand,mg,2,1,0,2048,64,29.73,20,50.6912,20.9612
spr,mg,3,0,0,2048,64,26.24,20,48.99294964028777,22.75294964028777
rand,mg,3,0,0,2048,64,26.24,20,50.6912,24.451200000000004
spr,mg,4,0,1,2048,64,26.19,20,48.99294964028777,22.802949640287768
rand,mg,4,0,1,2048,64,26.0,20,50.6912,24.691200000000002
spr,mg,5,0,2,2048,64,26.06,20,48.99294964028777,22.93294964028777
rand,mg,5,0,2,2048,64,26.05,20,50.6912,24.6412
spr,mg,1,2,0,2048,80,37.91,20,48.99294964028777,11.082949640287772
rand,mg,1,2,0,2048,80,39.56,20,50.6912,11.1312
spr,mg,2,1,0,2048,80,26.35,20,48.99294964028777,22.642949640287767
rand,mg,2,1,0,2048,80,28.4,20,50.6912,22.291200000000003
spr,mg,3,0,0,2048,80,24.42,20,48.99294964028777,24.572949640287767
rand,mg,3,0,0,2048,80,24.63,20,50.6912,26.061200000000003
spr,mg,4,0,1,2048,80,24.26,20,48.99294964028777,24.732949640287767
rand,mg,4,0,1,2048,80,23.97,20,50.6912,26.721200000000003
spr,mg,5,0,2,2048,80,24.42,20,48.99294964028777,24.572949640287767
rand,mg,5,0,2,2048,80,23.83,20,50.6912,26.861200000000004
spr,mg,1,2,0,2048,115,37.42,20,48.99294964028777,11.572949640287767
rand,mg,1,2,0,2048,115,45.42,20,50.6912,5.2712
spr,mg,2,1,0,2048,115,26.54,20,48.99294964028777,22.45294964028777
rand,mg,2,1,0,2048,115,28.02,20,50.6912,22.671200000000002
rand,mg,3,0,0,2048,115,24.0,20,50.6912,26.691200000000002
spr,mg,4,0,1,2048,115,23.95,20,48.99294964028777,25.04294964028777
rand,mg,4,0,1,2048,115,23.66,20,50.6912,27.031200000000002
spr,mg,5,0,2,2048,115,24.57,20,48.99294964028777,24.42294964028777
rand,mg,5,0,2,2048,115,23.73,20,50.6912,26.9612
spr,mg,1,2,0,2048,64,38.71,24,48.99294964028777,10.282949640287768
rand,mg,1,2,0,2048,64,50.09,24,50.6912,0.6011999999999986
spr,mg,2,1,0,2048,64,32.45,24,48.99294964028777,16.542949640287766
rand,mg,2,1,0,2048,64,34.62,24,50.6912,16.071200000000005
spr,mg,3,0,0,2048,64,30.74,24,48.99294964028777,18.25294964028777
rand,mg,3,0,0,2048,64,30.97,24,50.6912,19.721200000000003
spr,mg,4,0,1,2048,64,30.87,24,48.99294964028777,18.122949640287768
rand,mg,4,0,1,2048,64,30.42,24,50.6912,20.2712
spr,mg,5,0,2,2048,64,30.52,24,48.99294964028777,18.47294964028777
rand,mg,5,0,2,2048,64,30.68,24,50.6912,20.011200000000002
spr,mg,1,2,0,2048,80,36.89,24,48.99294964028777,12.102949640287768
rand,mg,1,2,0,2048,80,49.77,24,50.6912,0.9211999999999989
spr,mg,2,1,0,2048,80,30.47,24,48.99294964028777,18.52294964028777
pak,mg,1,2,0,2048,64,32.87,16,45.263666666666666,12.393666666666668
pak,mg,2,1,0,2048,64,23.72,16,45.263666666666666,21.543666666666667
pak,mg,3,0,0,2048,64,21.72,16,45.263666666666666,23.543666666666667
pak,mg,4,0,1,2048,64,21.37,16,45.263666666666666,23.893666666666665
pak,mg,5,0,2,2048,64,21.39,16,45.263666666666666,23.873666666666665
pak,mg,1,2,0,2048,80,31.88,16,45.263666666666666,13.383666666666667
pak,mg,2,1,0,2048,80,22.47,16,45.263666666666666,22.793666666666667
pak,mg,3,0,0,2048,80,20.14,16,45.263666666666666,25.123666666666665
pak,mg,4,0,1,2048,80,19.75,16,45.263666666666666,25.513666666666666
pak,mg,5,0,2,2048,80,19.73,16,45.263666666666666,25.533666666666665
pak,mg,1,2,0,2048,115,32.01,16,45.263666666666666,13.253666666666668
pak,mg,2,1,0,2048,115,22.37,16,45.263666666666666,22.893666666666665
pak,mg,3,0,0,2048,115,19.98,16,45.263666666666666,25.283666666666665
pak,mg,4,0,1,2048,115,19.66,16,45.263666666666666,25.603666666666665
pak,mg,5,0,2,2048,115,19.61,16,45.263666666666666,25.653666666666666
pak,mg,1,2,0,2048,64,32.58,20,45.263666666666666,12.683666666666667
pak,mg,2,1,0,2048,64,27.6,20,45.263666666666666,17.663666666666664
pak,mg,3,0,0,2048,64,26.15,20,45.263666666666666,19.113666666666667
pak,mg,4,0,1,2048,64,26.23,20,45.263666666666666,19.033666666666665
pak,mg,5,0,2,2048,64,26.4,20,45.263666666666666,18.863666666666667
pak,mg,1,2,0,2048,80,31.7,20,45.263666666666666,13.563666666666666
pak,mg,2,1,0,2048,80,25.92,20,45.263666666666666,19.343666666666664
pak,mg,3,0,0,2048,80,24.22,20,45.263666666666666,21.043666666666667
pak,mg,4,0,1,2048,80,24.02,20,45.263666666666666,21.243666666666666
pak,mg,5,0,2,2048,80,24.16,20,45.263666666666666,21.103666666666665
pak,mg,1,2,0,2048,115,30.2,20,45.263666666666666,15.063666666666666
pak,mg,2,1,0,2048,115,25.87,20,45.263666666666666,19.393666666666665
pak,mg,3,0,0,2048,115,23.76,20,45.263666666666666,21.503666666666664
pak,mg,4,0,1,2048,115,23.43,20,45.263666666666666,21.833666666666666
pak,mg,5,0,2,2048,115,23.53,20,45.263666666666666,21.733666666666664
pak,mg,1,2,0,2048,64,36.22,24,45.263666666666666,9.043666666666667
pak,mg,2,1,0,2048,64,32.02,24,45.263666666666666,13.243666666666662
pak,mg,3,0,0,2048,64,30.66,24,45.263666666666666,14.603666666666665
pak,mg,4,0,1,2048,64,30.42,24,45.263666666666666,14.843666666666664
pak,mg,5,0,2,2048,64,30.67,24,45.263666666666666,14.593666666666664
pak,mg,1,2,0,2048,80,33.28,24,45.263666666666666,11.983666666666664
pak,mg,2,1,0,2048,80,29.33,24,45.263666666666666,15.933666666666667
pak,mg,3,0,0,2048,80,28.39,24,45.263666666666666,16.873666666666665
pak,mg,4,0,1,2048,80,27.69,24,45.263666666666666,17.573666666666664
pak,mg,5,0,2,2048,80,27.63,24,45.263666666666666,17.633666666666667
pak,mg,1,2,0,2048,115,32.92,24,45.263666666666666,12.343666666666664
pak,mg,2,1,0,2048,115,28.36,24,45.263666666666666,16.903666666666666
pak,mg,3,0,0,2048,115,27.34,24,45.263666666666666,17.923666666666666
pak,mg,4,0,1,2048,115,26.93,24,45.263666666666666,18.333666666666666
pak,mg,5,0,2,2048,115,26.72,24,45.263666666666666,18.543666666666667
spr,mg,1,2,0,4096,64,22.44,24,48.99294964028777,26.552949640287768
spr,mg,2,1,0,4096,64,16.85,24,48.99294964028777,32.14294964028777
spr,mg,3,0,0,4096,64,15.82,24,48.99294964028777,33.17294964028777
spr,mg,4,0,1,4096,64,15.72,24,48.99294964028777,33.27294964028777
spr,mg,5,0,2,4096,64,15.83,24,48.99294964028777,33.16294964028777
spr,mg,1,2,0,4096,80,21.1,24,48.99294964028777,27.892949640287767
spr,mg,2,1,0,4096,80,16.05,24,48.99294964028777,32.942949640287765
spr,mg,3,0,0,4096,80,15.16,24,48.99294964028777,33.832949640287765
spr,mg,4,0,1,4096,80,15.17,24,48.99294964028777,33.82294964028777
spr,mg,5,0,2,4096,80,14.99,24,48.99294964028777,34.00294964028777
spr,mg,1,2,0,4096,115,20.3,24,48.99294964028777,28.692949640287768
spr,mg,2,1,0,4096,115,15.67,24,48.99294964028777,33.32294964028777
spr,mg,3,0,0,4096,115,14.86,24,48.99294964028777,34.13294964028777
spr,mg,4,0,1,4096,115,14.88,24,48.99294964028777,34.112949640287766
spr,mg,5,0,2,4096,115,14.88,24,48.99294964028777,34.112949640287766
rand,mg,1,2,0,4096,64,30.61,24,50.6912,20.081200000000003
rand,mg,2,1,0,4096,64,17.35,24,50.6912,33.3412
rand,mg,3,0,0,4096,64,15.98,24,50.6912,34.711200000000005
rand,mg,4,0,1,4096,64,15.75,24,50.6912,34.9412
rand,mg,5,0,2,4096,64,15.7,24,50.6912,34.991200000000006
rand,mg,1,2,0,4096,80,25.51,24,50.6912,25.1812
rand,mg,2,1,0,4096,80,16.16,24,50.6912,34.5312
rand,mg,3,0,0,4096,80,15.22,24,50.6912,35.4712
rand,mg,4,0,1,4096,80,15.21,24,50.6912,35.4812
rand,mg,5,0,2,4096,80,14.93,24,50.6912,35.7612
rand,mg,1,2,0,4096,115,36.71,24,50.6912,13.981200000000001
rand,mg,2,1,0,4096,115,15.87,24,50.6912,34.821200000000005
rand,mg,3,0,0,4096,115,14.9,24,50.6912,35.7912
rand,mg,4,0,1,4096,115,14.89,24,50.6912,35.8012
rand,mg,5,0,2,4096,115,14.74,24,50.6912,35.9512
pak,mg,1,2,0,4096,64,25.62,24,45.263666666666666,19.643666666666665
pak,mg,2,1,0,4096,64,17.24,24,45.263666666666666,28.023666666666667
pak,mg,3,0,0,4096,64,16.07,24,45.263666666666666,29.193666666666665
pak,mg,4,0,1,4096,64,15.91,24,45.263666666666666,29.353666666666665
pak,mg,5,0,2,4096,64,15.92,24,45.263666666666666,29.343666666666664
pak,mg,1,2,0,4096,80,25.59,24,45.263666666666666,19.673666666666666
pak,mg,2,1,0,4096,80,16.1,24,45.263666666666666,29.163666666666664
pak,mg,3,0,0,4096,80,14.82,24,45.263666666666666,30.443666666666665
pak,mg,4,0,1,4096,80,14.62,24,45.263666666666666,30.643666666666668
pak,mg,5,0,2,4096,80,14.57,24,45.263666666666666,30.693666666666665
pak,mg,1,2,0,4096,115,22.26,24,45.263666666666666,23.003666666666664
pak,mg,2,1,0,4096,115,15.31,24,45.263666666666666,29.953666666666663
pak,mg,3,0,0,4096,115,14.35,24,45.263666666666666,30.913666666666664
pak,mg,4,0,1,4096,115,14.34,24,45.263666666666666,30.923666666666666
pak,mg,5,0,2,4096,115,14.33,24,45.263666666666666,30.933666666666667
rand,mg,1,2,0,4096,64,26.01,24,50.6912,24.6812
rand,mg,2,1,0,4096,64,17.41,24,50.6912,33.2812
rand,mg,3,0,0,4096,64,16.13,24,50.6912,34.5612
rand,mg,4,0,1,4096,64,16.07,24,50.6912,34.6212
rand,mg,5,0,2,4096,64,16.0,24,50.6912,34.6912
rand,mg,1,2,0,4096,80,32.48,24,50.6912,18.211200000000005
rand,mg,2,1,0,4096,80,15.7,24,50.6912,34.991200000000006
rand,mg,3,0,0,4096,80,14.61,24,50.6912,36.0812
rand,mg,4,0,1,4096,80,14.51,24,50.6912,36.181200000000004
rand,mg,5,0,2,4096,80,14.47,24,50.6912,36.2212
rand,mg,1,2,0,4096,115,29.48,24,50.6912,21.2112
rand,mg,2,1,0,4096,115,15.48,24,50.6912,35.211200000000005
rand,mg,3,0,0,4096,115,14.24,24,50.6912,36.4512
rand,mg,4,0,1,4096,115,14.15,24,50.6912,36.5412
rand,mg,5,0,2,4096,115,14.17,24,50.6912,36.5212
