algorithm,app,bw_level,ipath_0,ipath_1,node_count,power_cap,runtime,thread_count,perf_variation
rand,amr,2,1,0,4096,80,21.75275,16,12.931415186046507
spr,amr,2,1,0,4096,80,21.867311,16,12.816854186046506
pak,amr,1,2,0,4096,80,21.94122,16,12.742945186046505
rand,amr,1,2,0,4096,80,21.824982,16,12.859183186046508
spr,amr,1,2,0,4096,80,21.831099,16,12.853066186046508
pak,amr,3,0,0,4096,115,42.336092,24,7.651926813953494
rand,amr,3,0,0,4096,115,44.322116,24,9.637950813953495
spr,amr,3,0,0,4096,115,41.741467,24,7.057301813953494
pak,amr,4,0,1,4096,115,38.222544,24,3.538378813953493
rand,amr,4,0,1,4096,115,39.574198,24,4.890032813953496
spr,amr,4,0,1,4096,115,38.100356,24,3.4161908139534916
pak,amr,5,0,2,4096,115,38.355352,24,3.671186813953497
rand,amr,5,0,2,4096,115,38.585351,24,3.9011858139534965
spr,amr,5,0,2,4096,115,39.878355,24,5.194189813953493
pak,amr,2,1,0,4096,115,57.132081,24,22.447915813953493
rand,amr,2,1,0,4096,115,62.877693,24,28.193527813953494
spr,amr,2,1,0,4096,115,55.70372,24,21.01955481395349
pak,amr,1,2,0,4096,115,99.52655,24,64.84238481395349
rand,amr,1,2,0,4096,115,115.52437,24,80.8402048139535
spr,amr,1,2,0,4096,115,82.408329,24,47.72416381395349
pak,amr,3,0,0,4096,64,49.354965,24,14.670799813953494
rand,amr,3,0,0,4096,64,50.731605,24,16.047439813953496
spr,amr,3,0,0,4096,64,48.68119,24,13.997024813953495
pak,amr,4,0,1,4096,64,45.420014,24,10.735848813953496
rand,amr,4,0,1,4096,64,46.284565,24,11.600399813953494
spr,amr,4,0,1,4096,64,45.101913,24,10.417747813953497
pak,amr,5,0,2,4096,64,45.317775,24,10.633609813953491
rand,amr,5,0,2,4096,64,46.085524,24,11.401358813953493
spr,amr,5,0,2,4096,64,45.857882,24,11.17371681395349
pak,amr,2,1,0,4096,64,64.026377,24,29.34221181395349
rand,amr,2,1,0,4096,64,68.55411,24,33.86994481395349
spr,amr,2,1,0,4096,64,63.094387,24,28.41022181395349
pak,amr,1,2,0,4096,64,104.600695,24,69.9165298139535
rand,amr,1,2,0,4096,64,121.158411,24,86.4742458139535
spr,amr,1,2,0,4096,64,89.842191,24,55.15802581395349
pak,amr,3,0,0,4096,80,44.432445,24,9.748279813953495
rand,amr,3,0,0,4096,80,46.653699,24,11.969533813953497
spr,amr,3,0,0,4096,80,43.346016,24,8.661850813953492
pak,amr,4,0,1,4096,80,40.077812,24,5.393646813953495
rand,amr,4,0,1,4096,80,39.190641,24,4.506475813953493
spr,amr,4,0,1,4096,80,40.145207,24,5.461041813953493
pak,amr,5,0,2,4096,80,39.379576,24,4.695410813953494
rand,amr,5,0,2,4096,80,40.101347,24,5.417181813953491
spr,amr,5,0,2,4096,80,40.376017,24,5.691851813953491
pak,amr,2,1,0,4096,80,59.399148,24,24.71498281395349
rand,amr,2,1,0,4096,80,62.877099,24,28.192933813953495
spr,amr,2,1,0,4096,80,56.931967,24,22.247801813953494
pak,amr,1,2,0,4096,80,99.025691,24,64.3415258139535
rand,amr,1,2,0,4096,80,127.706532,24,93.02236681395348
spr,amr,1,2,0,4096,80,86.045283,24,51.36111781395349
spr,lu,1,2,0,512,64,74.61,16,31.50879061371841
pak,lu,1,2,0,512,64,65.83,16,22.72879061371841
rand,lu,1,2,0,512,64,75.79,16,32.68879061371842
spr,lu,2,1,0,512,64,68.52,16,25.418790613718407
pak,lu,2,1,0,512,64,66.41,16,23.308790613718408
rand,lu,2,1,0,512,64,68.91,16,25.808790613718408
spr,lu,3,0,0,512,64,66.48,16,23.378790613718415
pak,lu,3,0,0,512,64,66.01,16,22.908790613718416
rand,lu,3,0,0,512,64,66.75,16,23.64879061371841
spr,lu,4,0,1,512,64,66.46,16,23.358790613718405
pak,lu,4,0,1,512,64,65.61,16,22.50879061371841
rand,lu,4,0,1,512,64,66.66,16,23.558790613718408
spr,lu,5,0,2,512,64,66.49,16,23.388790613718406
pak,lu,5,0,2,512,64,65.39,16,22.28879061371841
rand,lu,5,0,2,512,64,66.96,16,23.858790613718405
spr,lu,1,2,0,512,80,68.46,16,25.358790613718405
pak,lu,1,2,0,512,80,60.31,16,17.208790613718413
rand,lu,1,2,0,512,80,69.99,16,26.888790613718406
spr,lu,2,1,0,512,80,61.81,16,18.708790613718413
pak,lu,2,1,0,512,80,60.24,16,17.138790613718413
rand,lu,2,1,0,512,80,62.68,16,19.57879061371841
spr,lu,3,0,0,512,80,60.66,16,17.558790613718408
pak,lu,3,0,0,512,80,59.95,16,16.848790613718414
rand,lu,3,0,0,512,80,60.51,16,17.40879061371841
spr,lu,4,0,1,512,80,59.59,16,16.488790613718415
pak,lu,4,0,1,512,80,60.38,16,17.278790613718414
rand,lu,4,0,1,512,80,60.27,16,17.168790613718414
spr,lu,5,0,2,512,80,59.94,16,16.83879061371841
pak,lu,5,0,2,512,80,60.14,16,17.03879061371841
rand,lu,5,0,2,512,80,59.89,16,16.78879061371841
pak,lu,1,2,0,512,115,60.08,16,16.97879061371841
rand,lu,1,2,0,512,115,70.0,16,26.89879061371841
spr,lu,2,1,0,512,115,60.95,16,17.848790613718414
pak,lu,2,1,0,512,115,60.95,16,17.848790613718414
rand,lu,2,1,0,512,115,61.02,16,17.918790613718414
spr,lu,3,0,0,512,115,59.72,16,16.61879061371841
pak,lu,3,0,0,512,115,60.24,16,17.138790613718413
rand,lu,3,0,0,512,115,60.12,16,17.01879061371841
spr,lu,4,0,1,512,115,59.76,16,16.65879061371841
pak,lu,4,0,1,512,115,60.31,16,17.208790613718413
rand,lu,4,0,1,512,115,59.78,16,16.678790613718412
spr,lu,5,0,2,512,115,59.82,16,16.71879061371841
pak,lu,5,0,2,512,115,60.43,16,17.32879061371841
rand,lu,5,0,2,512,115,59.57,16,16.46879061371841
spr,lu,1,2,0,512,64,84.54,20,41.43879061371842
pak,lu,1,2,0,512,64,76.82,20,33.718790613718404
rand,lu,1,2,0,512,64,85.89,20,42.78879061371841
spr,lu,2,1,0,512,64,78.64,20,35.53879061371841
pak,lu,2,1,0,512,64,76.18,20,33.07879061371842
rand,lu,2,1,0,512,64,79.92,20,36.81879061371841
spr,lu,3,0,0,512,64,78.51,20,35.408790613718416
pak,lu,3,0,0,512,64,75.76,20,32.658790613718416
rand,lu,3,0,0,512,64,77.59,20,34.488790613718415
spr,lu,4,0,1,512,64,78.07,20,34.968790613718404
pak,lu,4,0,1,512,64,74.98,20,31.878790613718415
rand,lu,4,0,1,512,64,79.62,20,36.518790613718416
spr,lu,5,0,2,512,64,77.87,20,34.768790613718416
pak,lu,5,0,2,512,64,76.32,20,33.218790613718404
rand,lu,5,0,2,512,64,79.22,20,36.11879061371841
spr,lu,1,2,0,512,80,74.24,20,31.138790613718406
pak,lu,1,2,0,512,80,68.73,20,25.628790613718415
rand,lu,1,2,0,512,80,77.68,20,34.57879061371842
spr,lu,2,1,0,512,80,69.1,20,25.998790613718405
pak,lu,2,1,0,512,80,67.56,20,24.458790613718413
rand,lu,2,1,0,512,80,68.94,20,25.83879061371841
spr,lu,3,0,0,512,80,68.06,20,24.958790613718413
pak,lu,3,0,0,512,80,68.12,20,25.018790613718416
rand,lu,3,0,0,512,80,68.14,20,25.03879061371841
spr,lu,4,0,1,512,80,67.7,20,24.598790613718414
pak,lu,4,0,1,512,80,67.97,20,24.86879061371841
rand,lu,4,0,1,512,80,68.85,20,25.748790613718405
spr,lu,5,0,2,512,80,67.75,20,24.64879061371841
pak,lu,5,0,2,512,80,67.5,20,24.39879061371841
rand,lu,5,0,2,512,80,68.31,20,25.208790613718413
spr,lu,1,2,0,512,115,72.28,20,29.178790613718412
pak,lu,1,2,0,512,115,66.63,20,23.528790613718407
rand,lu,1,2,0,512,115,75.33,20,32.22879061371841
spr,lu,2,1,0,512,115,66.02,20,22.918790613718407
pak,lu,2,1,0,512,115,65.48,20,22.378790613718415
rand,lu,2,1,0,512,115,66.02,20,22.918790613718407
spr,lu,3,0,0,512,115,65.31,20,22.208790613718413
pak,lu,3,0,0,512,115,65.81,20,22.708790613718413
rand,lu,3,0,0,512,115,65.21,20,22.108790613718405
spr,lu,4,0,1,512,115,65.73,20,22.628790613718415
pak,lu,4,0,1,512,115,65.52,20,22.418790613718407
rand,lu,4,0,1,512,115,65.22,20,22.11879061371841
spr,lu,5,0,2,512,115,65.49,20,22.388790613718406
pak,lu,5,0,2,512,115,65.75,20,22.64879061371841
rand,lu,5,0,2,512,115,64.97,20,21.86879061371841
spr,lu,1,2,0,512,64,92.6,24,49.498790613718405
pak,lu,1,2,0,512,64,88.94,24,45.83879061371841
rand,lu,1,2,0,512,64,101.62,24,58.518790613718416
spr,lu,2,1,0,512,64,89.72,24,46.61879061371841
pak,lu,2,1,0,512,64,88.96,24,45.858790613718405
rand,lu,2,1,0,512,64,90.94,24,47.83879061371841
spr,lu,3,0,0,512,64,88.64,24,45.53879061371841
pak,lu,3,0,0,512,64,88.32,24,45.218790613718404
rand,lu,3,0,0,512,64,89.03,24,45.92879061371841
spr,lu,4,0,1,512,64,88.57,24,45.468790613718404
pak,lu,4,0,1,512,64,88.8,24,45.69879061371841
rand,lu,4,0,1,512,64,89.2,24,46.098790613718414
spr,lu,5,0,2,512,64,88.31,24,45.20879061371841
pak,lu,5,0,2,512,64,88.56,24,45.45879061371841
rand,lu,5,0,2,512,64,88.04,24,44.93879061371842
spr,lu,1,2,0,512,80,80.65,24,37.54879061371842
pak,lu,1,2,0,512,80,75.82,24,32.718790613718404
rand,lu,1,2,0,512,80,80.15,24,37.04879061371842
spr,lu,2,1,0,512,80,75.84,24,32.738790613718415
pak,lu,2,1,0,512,80,76.09,24,32.988790613718415
rand,lu,2,1,0,512,80,77.2,24,34.098790613718414
spr,lu,3,0,0,512,80,75.76,24,32.658790613718416
pak,lu,3,0,0,512,80,76.61,24,33.50879061371841
rand,lu,3,0,0,512,80,76.79,24,33.68879061371842
spr,lu,4,0,1,512,80,74.96,24,31.858790613718405
pak,lu,4,0,1,512,80,76.01,24,32.908790613718416
rand,lu,4,0,1,512,80,74.98,24,31.878790613718415
spr,lu,5,0,2,512,80,74.99,24,31.888790613718406
pak,lu,5,0,2,512,80,76.11,24,33.00879061371841
rand,lu,5,0,2,512,80,76.35,24,33.248790613718405
spr,lu,1,2,0,512,115,75.63,24,32.52879061371841
pak,lu,1,2,0,512,115,70.36,24,27.25879061371841
rand,lu,1,2,0,512,115,77.74,24,34.638790613718406
spr,lu,2,1,0,512,115,70.77,24,27.668790613718407
pak,lu,2,1,0,512,115,70.33,24,27.22879061371841
rand,lu,2,1,0,512,115,71.34,24,28.238790613718415
spr,lu,3,0,0,512,115,70.07,24,26.968790613718404
pak,lu,3,0,0,512,115,70.22,24,27.11879061371841
rand,lu,3,0,0,512,115,69.85,24,26.748790613718405
spr,lu,4,0,1,512,115,69.86,24,26.75879061371841
pak,lu,4,0,1,512,115,70.43,24,27.328790613718418
rand,lu,4,0,1,512,115,69.94,24,26.83879061371841
spr,lu,5,0,2,512,115,70.12,24,27.018790613718416
pak,lu,5,0,2,512,115,70.51,24,27.408790613718416
rand,lu,5,0,2,512,115,69.0,24,25.89879061371841
rand,lu,1,2,0,512,64,75.49,16,32.388790613718406
rand,lu,2,1,0,512,64,68.09,16,24.988790613718415
rand,lu,3,0,0,512,64,66.58,16,23.47879061371841
rand,lu,4,0,1,512,64,65.99,16,22.888790613718406
rand,lu,5,0,2,512,64,65.44,16,22.33879061371841
rand,lu,1,2,0,512,80,69.88,16,26.778790613718407
rand,lu,2,1,0,512,80,62.13,16,19.028790613718414
rand,lu,3,0,0,512,80,60.49,16,17.388790613718413
rand,lu,4,0,1,512,80,59.57,16,16.46879061371841
rand,lu,5,0,2,512,80,61.15,16,18.04879061371841
rand,lu,1,2,0,512,115,67.02,16,23.918790613718407
rand,lu,2,1,0,512,115,61.37,16,18.26879061371841
rand,lu,3,0,0,512,115,60.25,16,17.14879061371841
rand,lu,4,0,1,512,115,59.2,16,16.098790613718414
rand,lu,5,0,2,512,115,59.73,16,16.628790613718408
rand,lu,1,2,0,512,64,86.15,20,43.04879061371842
rand,lu,2,1,0,512,64,79.94,20,36.83879061371841
rand,lu,3,0,0,512,64,79.55,20,36.44879061371841
rand,lu,4,0,1,512,64,76.75,20,33.64879061371841
rand,lu,5,0,2,512,64,77.07,20,33.968790613718404
rand,lu,1,2,0,512,80,72.33,20,29.22879061371841
rand,lu,2,1,0,512,80,69.07,20,25.968790613718404
rand,lu,3,0,0,512,80,68.97,20,25.86879061371841
rand,lu,4,0,1,512,80,68.3,20,25.19879061371841
rand,lu,5,0,2,512,80,67.55,20,24.44879061371841
rand,lu,1,2,0,512,115,70.98,20,27.878790613718415
rand,lu,2,1,0,512,115,66.59,20,23.488790613718415
rand,lu,3,0,0,512,115,65.23,20,22.128790613718415
rand,lu,4,0,1,512,115,65.04,20,21.938790613718417
rand,lu,5,0,2,512,115,65.11,20,22.00879061371841
rand,lu,1,2,0,512,64,93.1,24,49.998790613718405
rand,lu,2,1,0,512,64,89.35,24,46.248790613718405
rand,lu,3,0,0,512,64,87.99,24,44.888790613718406
rand,lu,4,0,1,512,64,87.71,24,44.608790613718405
rand,lu,5,0,2,512,64,88.34,24,45.238790613718415
rand,lu,1,2,0,512,80,84.33,24,41.22879061371841
rand,lu,2,1,0,512,80,75.16,24,32.05879061371841
rand,lu,3,0,0,512,80,76.39,24,33.28879061371841
rand,lu,4,0,1,512,80,75.28,24,32.17879061371841
rand,lu,5,0,2,512,80,76.42,24,33.31879061371841
rand,lu,1,2,0,512,115,78.79,24,35.68879061371842
rand,lu,2,1,0,512,115,70.87,24,27.768790613718416
rand,lu,3,0,0,512,115,70.34,24,27.238790613718415
rand,lu,4,0,1,512,115,69.42,24,26.318790613718413
rand,lu,5,0,2,512,115,70.72,24,27.61879061371841
spr,lu,1,2,0,1024,64,38.38,16,4.721209386281586
pak,lu,1,2,0,1024,64,35.92,16,7.181209386281587
rand,lu,1,2,0,1024,64,43.33,16,0.22879061371840947
spr,lu,2,1,0,1024,64,36.47,16,6.63120938628159
pak,lu,2,1,0,1024,64,35.74,16,7.361209386281587
rand,lu,2,1,0,1024,64,37.81,16,5.2912093862815865
spr,lu,3,0,0,1024,64,35.75,16,7.351209386281589
pak,lu,3,0,0,1024,64,35.45,16,7.651209386281586
rand,lu,3,0,0,1024,64,35.59,16,7.511209386281585
spr,lu,4,0,1,1024,64,34.67,16,8.431209386281587
pak,lu,4,0,1,1024,64,35.5,16,7.601209386281589
rand,lu,4,0,1,1024,64,35.27,16,7.831209386281586
spr,lu,5,0,2,1024,64,34.83,16,8.27120938628159
pak,lu,5,0,2,1024,64,35.15,16,7.95120938628159
rand,lu,5,0,2,1024,64,34.97,16,8.13120938628159
spr,lu,1,2,0,1024,80,35.92,16,7.181209386281587
pak,lu,1,2,0,1024,80,32.83,16,10.27120938628159
rand,lu,1,2,0,1024,80,38.83,16,4.2712093862815905
spr,lu,2,1,0,1024,80,33.21,16,9.891209386281588
pak,lu,2,1,0,1024,80,32.5,16,10.601209386281589
rand,lu,2,1,0,1024,80,33.84,16,9.261209386281585
spr,lu,3,0,0,1024,80,32.24,16,10.861209386281587
pak,lu,3,0,0,1024,80,32.34,16,10.761209386281585
rand,lu,3,0,0,1024,80,32.66,16,10.441209386281592
spr,lu,4,0,1,1024,80,31.71,16,11.391209386281588
pak,lu,4,0,1,1024,80,32.03,16,11.071209386281588
rand,lu,4,0,1,1024,80,31.6,16,11.501209386281587
spr,lu,5,0,2,1024,80,31.77,16,11.33120938628159
pak,lu,5,0,2,1024,80,32.4,16,10.70120938628159
rand,lu,5,0,2,1024,80,31.99,16,11.11120938628159
spr,lu,1,2,0,1024,115,35.52,16,7.581209386281586
pak,lu,1,2,0,1024,115,32.46,16,10.641209386281588
rand,lu,1,2,0,1024,115,41.59,16,1.5112093862815854
spr,lu,2,1,0,1024,115,33.35,16,9.751209386281587
pak,lu,2,1,0,1024,115,31.91,16,11.191209386281589
rand,lu,2,1,0,1024,115,33.38,16,9.721209386281586
spr,lu,3,0,0,1024,115,32.15,16,10.95120938628159
pak,lu,3,0,0,1024,115,31.95,16,11.15120938628159
rand,lu,3,0,0,1024,115,32.47,16,10.63120938628159
spr,lu,4,0,1,1024,115,31.87,16,11.231209386281588
pak,lu,4,0,1,1024,115,31.68,16,11.421209386281589
rand,lu,4,0,1,1024,115,32.07,16,11.031209386281589
spr,lu,5,0,2,1024,115,31.55,16,11.551209386281588
pak,lu,5,0,2,1024,115,32.04,16,11.06120938628159
rand,lu,5,0,2,1024,115,31.73,16,11.371209386281588
spr,lu,1,2,0,1024,64,44.55,20,1.4487906137184083
pak,lu,1,2,0,1024,64,42.29,20,0.8112093862815897
rand,lu,1,2,0,1024,64,49.47,20,6.36879061371841
spr,lu,2,1,0,1024,64,42.2,20,0.901209386281586
pak,lu,2,1,0,1024,64,40.95,20,2.151209386281586
rand,lu,2,1,0,1024,64,42.71,20,0.39120938628158797
spr,lu,3,0,0,1024,64,41.82,20,1.2812093862815885
pak,lu,3,0,0,1024,64,40.69,20,2.411209386281591
rand,lu,3,0,0,1024,64,41.97,20,1.13120938628159
spr,lu,4,0,1,1024,64,41.78,20,1.3212093862815877
pak,lu,4,0,1,1024,64,40.98,20,2.121209386281592
rand,lu,4,0,1,1024,64,41.57,20,1.5312093862815885
spr,lu,5,0,2,1024,64,41.52,20,1.5812093862815857
pak,lu,5,0,2,1024,64,40.76,20,2.341209386281591
rand,lu,5,0,2,1024,64,41.25,20,1.8512093862815888
spr,lu,1,2,0,1024,80,39.37,20,3.7312093862815914
pak,lu,1,2,0,1024,80,37.4,20,5.70120938628159
rand,lu,1,2,0,1024,80,46.57,20,3.4687906137184115
spr,lu,2,1,0,1024,80,37.39,20,5.711209386281588
pak,lu,2,1,0,1024,80,36.46,20,6.641209386281588
rand,lu,2,1,0,1024,80,37.51,20,5.591209386281591
spr,lu,3,0,0,1024,80,36.98,20,6.121209386281592
pak,lu,3,0,0,1024,80,36.4,20,6.70120938628159
rand,lu,3,0,0,1024,80,36.67,20,6.431209386281587
spr,lu,4,0,1,1024,80,36.64,20,6.461209386281588
pak,lu,4,0,1,1024,80,36.29,20,6.81120938628159
rand,lu,4,0,1,1024,80,36.71,20,6.391209386281588
spr,lu,5,0,2,1024,80,36.22,20,6.88120938628159
pak,lu,5,0,2,1024,80,36.41,20,6.691209386281592
rand,lu,5,0,2,1024,80,37.09,20,6.011209386281585
spr,lu,1,2,0,1024,115,38.57,20,4.5312093862815885
pak,lu,1,2,0,1024,115,36.19,20,6.911209386281591
rand,lu,1,2,0,1024,115,35.11,20,7.991209386281589
spr,lu,2,1,0,1024,115,35.53,20,7.571209386281588
pak,lu,2,1,0,1024,115,35.27,20,7.831209386281586
rand,lu,2,1,0,1024,115,36.3,20,6.801209386281592
spr,lu,3,0,0,1024,115,34.97,20,8.13120938628159
pak,lu,3,0,0,1024,115,35.15,20,7.95120938628159
rand,lu,3,0,0,1024,115,35.68,20,7.421209386281589
spr,lu,4,0,1,1024,115,35.16,20,7.941209386281592
pak,lu,4,0,1,1024,115,35.18,20,7.921209386281589
rand,lu,4,0,1,1024,115,35.08,20,8.02120938628159
spr,lu,5,0,2,1024,115,35.22,20,7.88120938628159
pak,lu,5,0,2,1024,115,35.21,20,7.891209386281588
rand,lu,5,0,2,1024,115,35.0,20,8.101209386281589
spr,lu,1,2,0,1024,64,50.45,24,7.348790613718414
pak,lu,1,2,0,1024,64,47.38,24,4.278790613718414
rand,lu,1,2,0,1024,64,53.91,24,10.808790613718408
spr,lu,2,1,0,1024,64,48.11,24,5.008790613718411
pak,lu,2,1,0,1024,64,46.79,24,3.6887906137184103
rand,lu,2,1,0,1024,64,49.62,24,6.518790613718409
spr,lu,3,0,0,1024,64,47.7,24,4.598790613718414
pak,lu,3,0,0,1024,64,46.88,24,3.7787906137184137
rand,lu,3,0,0,1024,64,48.48,24,5.378790613718408
spr,lu,4,0,1,1024,64,47.3,24,4.198790613718408
pak,lu,4,0,1,1024,64,46.8,24,3.6987906137184083
rand,lu,4,0,1,1024,64,47.57,24,4.4687906137184115
spr,lu,5,0,2,1024,64,47.54,24,4.43879061371841
pak,lu,5,0,2,1024,64,46.6,24,3.4987906137184126
rand,lu,5,0,2,1024,64,47.55,24,4.448790613718408
spr,lu,1,2,0,1024,80,44.13,24,1.0287906137184137
pak,lu,1,2,0,1024,80,40.97,24,2.13120938628159
rand,lu,1,2,0,1024,80,51.71,24,8.608790613718412
spr,lu,2,1,0,1024,80,41.39,24,1.7112093862815883
pak,lu,2,1,0,1024,80,40.38,24,2.7212093862815863
rand,lu,2,1,0,1024,80,42.22,24,0.88120938628159
spr,lu,3,0,0,1024,80,41.21,24,1.891209386281588
pak,lu,3,0,0,1024,80,40.35,24,2.7512093862815874
rand,lu,3,0,0,1024,80,40.92,24,2.181209386281587
spr,lu,4,0,1,1024,80,40.87,24,2.2312093862815914
pak,lu,4,0,1,1024,80,40.0,24,3.101209386281589
rand,lu,4,0,1,1024,80,40.82,24,2.2812093862815885
spr,lu,5,0,2,1024,80,40.84,24,2.2612093862815854
pak,lu,5,0,2,1024,80,40.55,24,2.5512093862815917
rand,lu,5,0,2,1024,80,40.78,24,2.3212093862815877
spr,lu,1,2,0,1024,115,41.02,24,2.0812093862815857
pak,lu,1,2,0,1024,115,38.43,24,4.671209386281589
rand,lu,1,2,0,1024,115,47.84,24,4.738790613718415
spr,lu,2,1,0,1024,115,38.36,24,4.741209386281589
pak,lu,2,1,0,1024,115,38.08,24,5.0212093862815905
rand,lu,2,1,0,1024,115,39.15,24,3.9512093862815902
spr,lu,3,0,0,1024,115,38.18,24,4.921209386281589
pak,lu,3,0,0,1024,115,37.79,24,5.31120938628159
rand,lu,3,0,0,1024,115,37.6,24,5.501209386281587
spr,lu,4,0,1,1024,115,37.64,24,5.461209386281588
pak,lu,4,0,1,1024,115,37.9,24,5.20120938628159
rand,lu,4,0,1,1024,115,37.72,24,5.38120938628159
spr,lu,5,0,2,1024,115,38.25,24,4.851209386281589
pak,lu,5,0,2,1024,115,38.12,24,4.981209386281591
rand,lu,5,0,2,1024,115,37.41,24,5.691209386281592
rand,lu,1,2,0,1024,64,42.25,16,0.8512093862815888
rand,lu,2,1,0,1024,64,37.67,16,5.431209386281587
rand,lu,3,0,0,1024,64,35.95,16,7.151209386281586
rand,lu,4,0,1,1024,64,35.38,16,7.721209386281586
rand,lu,5,0,2,1024,64,35.16,16,7.941209386281592
rand,lu,1,2,0,1024,80,43.17,16,0.06879061371841289
rand,lu,2,1,0,1024,80,33.58,16,9.52120938628159
rand,lu,3,0,0,1024,80,32.57,16,10.531209386281589
rand,lu,4,0,1,1024,80,31.99,16,11.11120938628159
rand,lu,5,0,2,1024,80,32.21,16,10.891209386281588
rand,lu,1,2,0,1024,115,42.46,16,0.641209386281588
rand,lu,2,1,0,1024,115,33.22,16,9.88120938628159
rand,lu,3,0,0,1024,115,32.27,16,10.831209386281586
rand,lu,4,0,1,1024,115,31.76,16,11.341209386281587
rand,lu,5,0,2,1024,115,31.96,16,11.141209386281588
rand,lu,1,2,0,1024,64,48.8,20,5.698790613718408
rand,lu,2,1,0,1024,64,43.14,20,0.03879061371841175
rand,lu,3,0,0,1024,64,41.8,20,1.3012093862815917
rand,lu,4,0,1,1024,64,41.62,20,1.4812093862815914
rand,lu,5,0,2,1024,64,42.21,20,0.891209386281588
rand,lu,1,2,0,1024,80,47.49,20,4.388790613718413
rand,lu,2,1,0,1024,80,37.67,20,5.431209386281587
rand,lu,3,0,0,1024,80,37.03,20,6.071209386281588
rand,lu,4,0,1,1024,80,36.46,20,6.641209386281588
rand,lu,5,0,2,1024,80,36.6,20,6.501209386281587
rand,lu,1,2,0,1024,115,46.04,20,2.9387906137184103
rand,lu,2,1,0,1024,115,36.2,20,6.901209386281586
rand,lu,3,0,0,1024,115,35.62,20,7.481209386281591
rand,lu,4,0,1,1024,115,35.4,20,7.70120938628159
rand,lu,5,0,2,1024,115,34.9,20,8.20120938628159
rand,lu,1,2,0,1024,64,58.61,24,15.50879061371841
rand,lu,2,1,0,1024,64,50.32,24,7.2187906137184115
rand,lu,3,0,0,1024,64,48.77,24,5.668790613718414
rand,lu,4,0,1,1024,64,50.11,24,7.008790613718411
rand,lu,5,0,2,1024,64,50.11,24,7.008790613718411
rand,lu,1,2,0,1024,80,49.86,24,6.758790613718411
rand,lu,2,1,0,1024,80,42.31,24,0.7912093862815865
rand,lu,3,0,0,1024,80,41.51,24,1.5912093862815908
rand,lu,4,0,1,1024,80,41.04,24,2.0612093862815897
rand,lu,5,0,2,1024,80,40.92,24,2.181209386281587
rand,lu,1,2,0,1024,115,45.03,24,1.9287906137184123
rand,lu,2,1,0,1024,115,38.59,24,4.511209386281585
rand,lu,3,0,0,1024,115,38.21,24,4.891209386281588
rand,lu,4,0,1,1024,115,38.25,24,4.851209386281589
rand,lu,5,0,2,1024,115,37.77,24,5.331209386281586
spr,lu,1,2,0,2048,64,23.99,16,19.11120938628159
rand,lu,1,2,0,2048,64,26.05,16,17.051209386281588
spr,lu,2,1,0,2048,64,20.31,16,22.79120938628159
rand,lu,2,1,0,2048,64,20.33,16,22.77120938628159
spr,lu,3,0,0,2048,64,19.81,16,23.29120938628159
rand,lu,3,0,0,2048,64,20.13,16,22.97120938628159
spr,lu,4,0,1,2048,64,20.15,16,22.95120938628159
rand,lu,4,0,1,2048,64,19.75,16,23.35120938628159
spr,lu,5,0,2,2048,64,19.86,16,23.24120938628159
rand,lu,5,0,2,2048,64,20.02,16,23.08120938628159
spr,lu,1,2,0,2048,80,22.61,16,20.49120938628159
rand,lu,1,2,0,2048,80,23.77,16,19.33120938628159
spr,lu,2,1,0,2048,80,18.81,16,24.29120938628159
rand,lu,2,1,0,2048,80,18.82,16,24.28120938628159
spr,lu,3,0,0,2048,80,18.28,16,24.821209386281588
rand,lu,3,0,0,2048,80,18.8,16,24.301209386281588
spr,lu,4,0,1,2048,80,18.28,16,24.821209386281588
rand,lu,4,0,1,2048,80,18.17,16,24.931209386281587
spr,lu,5,0,2,2048,80,18.23,16,24.87120938628159
rand,lu,5,0,2,2048,80,18.14,16,24.96120938628159
spr,lu,1,2,0,2048,115,22.57,16,20.53120938628159
rand,lu,1,2,0,2048,115,23.65,16,19.45120938628159
spr,lu,2,1,0,2048,115,18.51,16,24.591209386281587
rand,lu,2,1,0,2048,115,18.94,16,24.161209386281588
spr,lu,3,0,0,2048,115,18.28,16,24.821209386281588
rand,lu,3,0,0,2048,115,18.46,16,24.641209386281588
spr,lu,4,0,1,2048,115,18.16,16,24.94120938628159
rand,lu,4,0,1,2048,115,18.27,16,24.83120938628159
spr,lu,5,0,2,2048,115,18.19,16,24.911209386281588
rand,lu,5,0,2,2048,115,18.13,16,24.97120938628159
spr,lu,1,2,0,2048,64,28.42,20,14.681209386281587
rand,lu,1,2,0,2048,64,32.54,20,10.56120938628159
spr,lu,2,1,0,2048,64,24.65,20,18.45120938628159
rand,lu,2,1,0,2048,64,24.91,20,18.19120938628159
spr,lu,3,0,0,2048,64,24.16,20,18.94120938628159
rand,lu,3,0,0,2048,64,24.34,20,18.76120938628159
spr,lu,4,0,1,2048,64,24.05,20,19.051209386281588
rand,lu,4,0,1,2048,64,24.18,20,18.92120938628159
spr,lu,5,0,2,2048,64,24.1,20,19.001209386281587
rand,lu,5,0,2,2048,64,24.23,20,18.87120938628159
spr,lu,1,2,0,2048,80,25.44,20,17.661209386281588
rand,lu,1,2,0,2048,80,27.57,20,15.531209386281589
spr,lu,2,1,0,2048,80,21.72,20,21.38120938628159
