algorithm,app,bw_level,ipath_0,ipath_1,node_count,power_cap,runtime,thread_count
pak,cg,3,0,0,1024,80,36.27,24
rand,cg,3,0,0,1024,80,37.65,24
rand,cg,3,0,0,1024,80,38.32,24
rand,cg,3,0,0,1024,80,38.44,24
spr,cg,3,0,0,1024,80,36.93,24
spr,cg,3,0,0,1024,80,36.92,24
spr,cg,3,0,0,1024,80,36.86,24
pak,cg,4,0,1,1024,80,26.28,16
pak,cg,4,0,1,1024,80,26.27,16
pak,cg,4,0,1,1024,80,26.27,16
rand,cg,4,0,1,1024,80,26.16,16
rand,cg,4,0,1,1024,80,26.13,16
rand,cg,4,0,1,1024,80,26.09,16
spr,cg,4,0,1,1024,80,26.79,16
spr,cg,4,0,1,1024,80,26.77,16
spr,cg,4,0,1,1024,80,26.77,16
pak,cg,4,0,1,1024,80,33.00,20
pak,cg,4,0,1,1024,80,32.96,20
pak,cg,4,0,1,1024,80,32.87,20
rand,cg,4,0,1,1024,80,32.80,20
rand,cg,4,0,1,1024,80,32.96,20
rand,cg,4,0,1,1024,80,32.73,20
spr,cg,4,0,1,1024,80,33.35,20
spr,cg,4,0,1,1024,80,33.30,20
spr,cg,4,0,1,1024,80,33.34,20
pak,cg,4,0,1,1024,80,35.91,24
pak,cg,4,0,1,1024,80,35.86,24
pak,cg,4,0,1,1024,80,35.95,24
rand,cg,4,0,1,1024,80,36.31,24
rand,cg,4,0,1,1024,80,36.43,24
rand,cg,4,0,1,1024,80,35.87,24
spr,cg,4,0,1,1024,80,36.25,24
spr,cg,4,0,1,1024,80,36.37,24
spr,cg,4,0,1,1024,80,36.32,24
pak,cg,5,0,2,1024,80,26.27,16
pak,cg,5,0,2,1024,80,26.23,16
pak,cg,5,0,2,1024,80,26.30,16
rand,cg,5,0,2,1024,80,26.19,16
rand,cg,5,0,2,1024,80,26.33,16
rand,cg,5,0,2,1024,80,26.51,16
spr,cg,5,0,2,1024,80,26.78,16
spr,cg,5,0,2,1024,80,26.78,16
spr,cg,5,0,2,1024,80,26.78,16
pak,cg,5,0,2,1024,80,32.90,20
pak,cg,5,0,2,1024,80,32.95,20
pak,cg,5,0,2,1024,80,32.86,20
rand,cg,5,0,2,1024,80,32.76,20
rand,cg,5,0,2,1024,80,32.94,20
rand,cg,5,0,2,1024,80,32.91,20
spr,cg,5,0,2,1024,80,33.35,20
spr,cg,5,0,2,1024,80,33.24,20
spr,cg,5,0,2,1024,80,33.45,20
pak,cg,5,0,2,1024,80,35.88,24
pak,cg,5,0,2,1024,80,35.92,24
pak,cg,5,0,2,1024,80,35.85,24
rand,cg,5,0,2,1024,80,35.84,24
rand,cg,5,0,2,1024,80,35.62,24
rand,cg,5,0,2,1024,80,36.08,24
spr,cg,5,0,2,1024,80,36.31,24
spr,cg,5,0,2,1024,80,36.25,24
spr,cg,5,0,2,1024,80,36.27,24
pak,cg,2,1,0,1024,80,32.13,16
pak,cg,2,1,0,1024,80,32.24,16
pak,cg,2,1,0,1024,80,32.10,16
rand,cg,2,1,0,1024,80,35.14,16
rand,cg,2,1,0,1024,80,34.05,16
rand,cg,2,1,0,1024,80,34.24,16
spr,cg,2,1,0,1024,80,32.20,16
spr,cg,2,1,0,1024,80,32.11,16
spr,cg,2,1,0,1024,80,32.11,16
pak,cg,2,1,0,1024,80,37.76,20
pak,cg,2,1,0,1024,80,37.84,20
pak,cg,2,1,0,1024,80,37.76,20
rand,cg,2,1,0,1024,80,42.76,20
rand,cg,2,1,0,1024,80,41.72,20
rand,cg,2,1,0,1024,80,48.17,20
spr,cg,2,1,0,1024,80,37.85,20
spr,cg,2,1,0,1024,80,37.87,20
spr,cg,2,1,0,1024,80,37.92,20
pak,cg,2,1,0,1024,80,41.25,24
pak,cg,2,1,0,1024,80,41.20,24
pak,cg,2,1,0,1024,80,41.24,24
rand,cg,2,1,0,1024,80,49.11,24
rand,cg,2,1,0,1024,80,47.11,24
rand,cg,2,1,0,1024,80,46.87,24
spr,cg,2,1,0,1024,80,40.58,24
spr,cg,2,1,0,1024,80,40.53,24
spr,cg,2,1,0,1024,80,40.63,24
pak,cg,1,2,0,1024,80,34.73,16
pak,cg,1,2,0,1024,80,34.71,16
pak,cg,1,2,0,1024,80,34.80,16
rand,cg,1,2,0,1024,80,58.23,16
