algorithm,app,bw_level,ipath_0,ipath_1,node_count,power_cap,runtime,thread_count,avg_runtime,perf_variation
rand,lu,4,0,1,1024,80,31.99,16,45.534470588235294,13.544470588235296
rand,lu,5,0,2,1024,80,32.21,16,45.534470588235294,13.324470588235293
rand,lu,1,2,0,1024,115,42.46,16,45.534470588235294,3.074470588235293
rand,lu,2,1,0,1024,115,33.22,16,45.534470588235294,12.314470588235295
rand,lu,3,0,0,1024,115,32.27,16,45.534470588235294,13.264470588235291
rand,lu,4,0,1,1024,115,31.76,16,45.534470588235294,13.774470588235292
rand,lu,5,0,2,1024,115,31.96,16,45.534470588235294,13.574470588235293
rand,lu,1,2,0,1024,64,48.8,20,45.534470588235294,3.265529411764703
rand,lu,2,1,0,1024,64,43.14,20,45.534470588235294,2.3944705882352935
rand,lu,3,0,0,1024,64,41.8,20,45.534470588235294,3.734470588235297
rand,lu,4,0,1,1024,64,41.62,20,45.534470588235294,3.9144705882352966
rand,lu,5,0,2,1024,64,42.21,20,45.534470588235294,3.324470588235293
rand,lu,1,2,0,1024,80,47.49,20,45.534470588235294,1.955529411764708
rand,lu,2,1,0,1024,80,37.67,20,45.534470588235294,7.864470588235292
rand,lu,3,0,0,1024,80,37.03,20,45.534470588235294,8.504470588235293
rand,lu,4,0,1,1024,80,36.46,20,45.534470588235294,9.074470588235293
rand,lu,5,0,2,1024,80,36.6,20,45.534470588235294,8.934470588235293
rand,lu,1,2,0,1024,115,46.04,20,45.534470588235294,0.5055294117647051
rand,lu,2,1,0,1024,115,36.2,20,45.534470588235294,9.334470588235291
rand,lu,3,0,0,1024,115,35.62,20,45.534470588235294,9.914470588235297
rand,lu,4,0,1,1024,115,35.4,20,45.534470588235294,10.134470588235295
rand,lu,5,0,2,1024,115,34.9,20,45.534470588235294,10.634470588235295
rand,lu,1,2,0,1024,64,58.61,24,45.534470588235294,13.075529411764705
rand,lu,2,1,0,1024,64,50.32,24,45.534470588235294,4.785529411764706
rand,lu,3,0,0,1024,64,48.77,24,45.534470588235294,3.235529411764709
rand,lu,4,0,1,1024,64,50.11,24,45.534470588235294,4.575529411764705
rand,lu,5,0,2,1024,64,50.11,24,45.534470588235294,4.575529411764705
rand,lu,1,2,0,1024,80,49.86,24,45.534470588235294,4.325529411764705
rand,lu,2,1,0,1024,80,42.31,24,45.534470588235294,3.2244705882352918
rand,lu,3,0,0,1024,80,41.51,24,45.534470588235294,4.024470588235296
rand,lu,4,0,1,1024,80,41.04,24,45.534470588235294,4.494470588235295
