algorithm,app,bw_level,ipath_0,ipath_1,node_count,power_cap,runtime,thread_count,avg_runtime,perf_variation
pak,amr,1,2,0,2048,115,48.106301,16,31.61108201,16.49521899
rand,amr,1,2,0,2048,115,71.719871,16,39.2050419,32.5148291
spr,amr,1,2,0,2048,115,50.547093,16,33.25070623762377,17.29638676237623
pak,amr,3,0,0,2048,64,22.524677,16,31.61108201,9.08640501
rand,amr,3,0,0,2048,64,23.558561,16,39.2050419,15.646480899999997
spr,amr,3,0,0,2048,64,22.936198,16,33.25070623762377,10.314508237623766
pak,amr,4,0,1,2048,64,20.971295,16,31.61108201,10.63978701
rand,amr,4,0,1,2048,64,21.300377,16,39.2050419,17.904664899999997
spr,amr,4,0,1,2048,64,20.709901,16,33.25070623762377,12.540805237623768
pak,amr,5,0,2,2048,64,20.886512,16,31.61108201,10.72457001
rand,amr,5,0,2,2048,64,20.989838,16,39.2050419,18.2152039
spr,amr,5,0,2,2048,64,21.04077,16,33.25070623762377,12.209936237623769
pak,amr,2,1,0,2048,64,28.353293,16,31.61108201,3.2577890099999998
rand,amr,2,1,0,2048,64,32.150837,16,39.2050419,7.054204899999995
spr,amr,2,1,0,2048,64,29.098393,16,33.25070623762377,4.1523132376237655
pak,amr,1,2,0,2048,64,48.842436,16,31.61108201,17.23135399
rand,amr,1,2,0,2048,64,59.338378,16,39.2050419,20.1333361
spr,amr,1,2,0,2048,64,51.220656,16,33.25070623762377,17.96994976237623
pak,amr,3,0,0,2048,80,21.60758,16,31.61108201,10.003502010000002
rand,amr,3,0,0,2048,80,21.831094,16,39.2050419,17.373947899999997
spr,amr,3,0,0,2048,80,22.238003,16,33.25070623762377,11.012703237623768
pak,amr,4,0,1,2048,80,19.544674,16,31.61108201,12.06640801
rand,amr,4,0,1,2048,80,19.950869,16,39.2050419,19.254172899999997
spr,amr,4,0,1,2048,80,19.637611,16,33.25070623762377,13.613095237623767
pak,amr,5,0,2,2048,80,19.595008,16,31.61108201,12.01607401
rand,amr,5,0,2,2048,80,19.86492,16,39.2050419,19.340121899999996
spr,amr,5,0,2,2048,80,19.587732,16,33.25070623762377,13.662974237623768
pak,amr,2,1,0,2048,80,27.090642,16,31.61108201,4.5204400100000015
rand,amr,2,1,0,2048,80,29.901299,16,39.2050419,9.303742899999996
spr,amr,2,1,0,2048,80,28.173341,16,33.25070623762377,5.077365237623766
pak,amr,1,2,0,2048,80,47.719345,16,31.61108201,16.108262989999997
rand,amr,1,2,0,2048,80,71.588846,16,39.2050419,32.383804100000006
spr,amr,1,2,0,2048,80,50.592232,16,33.25070623762377,17.341525762376236
pak,amr,3,0,0,2048,115,29.887734,24,31.61108201,1.7233480100000023
rand,amr,3,0,0,2048,115,33.356677,24,39.2050419,5.8483649
spr,amr,3,0,0,2048,115,31.566266,24,33.25070623762377,1.6844402376237682
pak,amr,4,0,1,2048,115,29.083436,24,31.61108201,2.5276460100000016
rand,amr,4,0,1,2048,115,28.649882,24,39.2050419,10.555159899999996
spr,amr,4,0,1,2048,115,28.81245,24,33.25070623762377,4.438256237623769
pak,amr,5,0,2,2048,115,28.540548,24,31.61108201,3.0705340099999994
rand,amr,5,0,2,2048,115,28.281623,24,39.2050419,10.923418899999998
spr,amr,5,0,2,2048,115,28.623321,24,33.25070623762377,4.627385237623766
pak,amr,2,1,0,2048,115,35.370485,24,31.61108201,3.7594029900000017
rand,amr,2,1,0,2048,115,43.511716,24,39.2050419,4.306674100000002
spr,amr,2,1,0,2048,115,37.901199,24,33.25070623762377,4.650492762376231
pak,amr,1,2,0,2048,115,39.412995,24,31.61108201,7.801912990000002
rand,amr,1,2,0,2048,115,66.909672,24,39.2050419,27.704630100000003
spr,amr,1,2,0,2048,115,46.999481,24,33.25070623762377,13.748774762376236
pak,amr,3,0,0,2048,64,34.507387,24,31.61108201,2.896304990000001
rand,amr,3,0,0,2048,64,38.520758,24,39.2050419,0.684283899999997
spr,amr,3,0,0,2048,64,35.914208,24,33.25070623762377,2.663501762376235
pak,amr,4,0,1,2048,64,34.090524,24,31.61108201,2.4794419900000015
rand,amr,4,0,1,2048,64,33.864792,24,39.2050419,5.340249899999996
spr,amr,4,0,1,2048,64,33.900938,24,33.25070623762377,0.6502317623762295
pak,amr,5,0,2,2048,64,34.42273,24,31.61108201,2.811647990000001
rand,amr,5,0,2,2048,64,34.13291,24,39.2050419,5.072131899999995
spr,amr,5,0,2,2048,64,33.532743,24,33.25070623762377,0.28203676237623654
pak,amr,2,1,0,2048,64,39.060553,24,31.61108201,7.449470989999998
rand,amr,2,1,0,2048,64,50.338289,24,39.2050419,11.133247100000006
spr,amr,2,1,0,2048,64,41.990263,24,33.25070623762377,8.739556762376232
pak,amr,1,2,0,2048,64,42.926846,24,31.61108201,11.315763989999997
rand,amr,1,2,0,2048,64,63.837206,24,39.2050419,24.632164100000004
spr,amr,1,2,0,2048,64,52.182386,24,33.25070623762377,18.931679762376234
pak,amr,3,0,0,2048,80,31.255197,24,31.61108201,0.3558850100000015
rand,amr,3,0,0,2048,80,35.758578,24,39.2050419,3.4464638999999977
spr,amr,3,0,0,2048,80,32.472716,24,33.25070623762377,0.7779902376237686
pak,amr,4,0,1,2048,80,30.035685,24,31.61108201,1.5753970099999997
rand,amr,4,0,1,2048,80,30.194577,24,39.2050419,9.010464899999999
spr,amr,4,0,1,2048,80,29.689617,24,33.25070623762377,3.5610892376237686
pak,amr,5,0,2,2048,80,30.465785,24,31.61108201,1.1452970100000002
rand,amr,5,0,2,2048,80,30.415951,24,39.2050419,8.789090899999998
spr,amr,5,0,2,2048,80,29.780691,24,33.25070623762377,3.470015237623766
pak,amr,2,1,0,2048,80,36.998692,24,31.61108201,5.387609989999998
rand,amr,2,1,0,2048,80,47.964017,24,39.2050419,8.7589751
spr,amr,2,1,0,2048,80,38.800081,24,33.25070623762377,5.549374762376232
pak,amr,1,2,0,2048,80,40.287481,24,31.61108201,8.67639899
